PRODUCT_NSTR,DECLARANT_ISO,PARTNER_ISO,PERIOD,TRANSPORT_MODE,FLOW,VALUE_IN_EUROS,QUANTITY_IN_KG
893,FR,XC,201812,3,2,299,0
896,FR,XC,201812,3,2,178,0
931,FR,XC,201812,3,2,8855,228
939,FR,XC,201812,3,2,89,0
939,FR,XC,201812,4,2,12,1
963,FR,XC,201812,3,2,4675,241
974,FR,XC,201812,3,2,5,7
125,FR,XL,201812,1,2,33028,32395
931,FR,XL,201812,3,2,320,0
939,FR,XL,201812,3,2,61,1
939,FR,XL,201812,4,2,25,0
963,FR,XL,201812,3,2,9927,214
963,FR,XL,201812,3,2,3323,61
974,FR,XL,201812,3,2,5,8
979,FR,XL,201812,3,2,1299,116
999,FR,XL,201812,4,2,415,3
020,FR,IS,201812,1,2,25818,34925
020,FR,IS,201812,4,2,3192,3150
035,FR,IS,201812,1,2,24864,37296
035,FR,IS,201812,3,2,2856,3024
035,FR,IS,201812,3,2,4570,2688
039,FR,IS,201812,1,2,13942,18900
039,FR,IS,201812,3,2,62670,28575
099,FR,IS,201812,4,2,7792,80
121,FR,IS,201812,1,2,1080,307
121,FR,IS,201812,1,2,46334,2849
121,FR,IS,201812,3,2,36919,1162
121,FR,IS,201812,4,2,553,16
121,FR,IS,201812,4,2,380,4
121,FR,IS,201812,4,2,11,1
121,FR,IS,201812,4,2,5800,187
122,FR,IS,201812,3,2,10522,6061
125,FR,IS,201812,1,2,34109,1489
125,FR,IS,201812,1,2,10822,1221
125,FR,IS,201812,3,2,383,11
132,FR,IS,201812,3,1,101,0
132,FR,IS,201812,0,2,60,2
132,FR,IS,201812,1,2,10481,1728
132,FR,IS,201812,3,2,10337,1132
132,FR,IS,201812,3,2,180654,39000
136,FR,IS,201812,0,2,35,1
136,FR,IS,201812,1,2,1501,471
136,FR,IS,201812,3,2,3807,399
139,FR,IS,201812,3,1,1337,46
139,FR,IS,201812,1,2,96670,14295
142,FR,IS,201812,3,1,910,41
142,FR,IS,201812,4,1,148,3
142,FR,IS,201812,4,1,922348,82648
144,FR,IS,201812,4,1,258,9
144,FR,IS,201812,4,2,13498,848
147,FR,IS,201812,0,2,492,34
147,FR,IS,201812,4,2,5519,115
147,FR,IS,201812,4,2,2342,22
147,FR,IS,201812,4,2,7659,700
163,FR,IS,201812,1,2,3104,1508
164,FR,IS,201812,1,2,286,69
164,FR,IS,201812,3,2,36,9
166,FR,IS,201812,4,2,112,5
179,FR,IS,201812,1,2,36323,7160
182,FR,IS,201812,1,2,32527,20906
341,FR,IS,201812,1,2,692,33
349,FR,IS,201812,4,1,677,50
551,FR,IS,201812,3,2,215,4
551,FR,IS,201812,4,2,7778,1
551,FR,IS,201812,4,2,6912,6
552,FR,IS,201812,1,2,9,0
552,FR,IS,201812,4,2,273,2
568,FR,IS,201812,3,2,161558,50378
568,FR,IS,201812,4,2,22,0
691,FR,IS,201812,4,2,464,12
819,FR,IS,201812,3,1,71,0
819,FR,IS,201812,3,2,1875,50
819,FR,IS,201812,3,2,25076,38520
891,FR,IS,201812,4,1,97,0
891,FR,IS,201812,1,2,13,0
891,FR,IS,201812,3,2,542,195
891,FR,IS,201812,4,2,80,0
891,FR,IS,201812,4,2,25,0
892,FR,IS,201812,1,2,2786,202
892,FR,IS,201812,1,2,8649,903
892,FR,IS,201812,4,2,283,38
893,FR,IS,201812,0,1,53,1
893,FR,IS,201812,3,1,190,0
893,FR,IS,201812,4,1,52071,4
893,FR,IS,201812,0,2,833,9
893,FR,IS,201812,3,2,10,2
893,FR,IS,201812,4,2,74693,3127
893,FR,IS,201812,4,2,2187,5
893,FR,IS,201812,4,2,20641,123
893,FR,IS,201812,4,2,35570,1590
896,FR,IS,201812,3,1,8776,0
896,FR,IS,201812,1,2,22296,23000
896,FR,IS,201812,4,2,14651,136
896,FR,IS,201812,4,2,3718,48
910,FR,IS,201812,4,1,237,0
910,FR,IS,201812,0,2,1273,22
910,FR,IS,201812,1,2,793135,66381
910,FR,IS,201812,1,2,12942,692
910,FR,IS,201812,1,2,202870,20590
910,FR,IS,201812,1,2,24549,2326
910,FR,IS,201812,1,2,212386,22690
910,FR,IS,201812,2,2,15156,2065
910,FR,IS,201812,3,2,430194,34084
910,FR,IS,201812,3,2,41046,2860
910,FR,IS,201812,3,2,21310,1430
910,FR,IS,201812,3,2,64279,5809
910,FR,IS,201812,3,2,668778,59626
910,FR,IS,201812,3,2,18321,1320
910,FR,IS,201812,3,2,13934,1190
910,FR,IS,201812,3,2,42074,2860
910,FR,IS,201812,4,2,157814,2018
910,FR,IS,201812,4,2,463,1
910,FR,IS,201812,4,2,12745,304
910,FR,IS,201812,4,2,1181,21
910,FR,IS,201812,4,2,3370,390
920,FR,IS,201812,1,2,486378,46200
920,FR,IS,201812,3,2,7882,242
920,FR,IS,201812,3,2,264285,24580
920,FR,IS,201812,4,2,478,12
931,FR,IS,201812,0,1,440,2
931,FR,IS,201812,3,1,464,1
931,FR,IS,201812,3,1,72,1
931,FR,IS,201812,4,1,2112,1
931,FR,IS,201812,4,1,3608,0
931,FR,IS,201812,4,1,392,2
931,FR,IS,201812,0,2,204,1
931,FR,IS,201812,1,2,1366,24
931,FR,IS,201812,1,2,4996,69
931,FR,IS,201812,1,2,52975,1239
931,FR,IS,201812,1,2,2881,85
931,FR,IS,201812,3,2,26232,773
931,FR,IS,201812,3,2,1636,104
931,FR,IS,201812,3,2,3921,258
931,FR,IS,201812,4,2,24727,336
931,FR,IS,201812,4,2,2315,50
931,FR,IS,201812,4,2,17599,60
931,FR,IS,201812,4,2,3674,74
931,FR,IS,201812,4,2,1718,58
931,FR,IS,201812,4,2,18260,300
931,FR,IS,201812,4,2,1316,34
931,FR,IS,201812,4,2,5412,21
931,FR,IS,201812,4,2,7742,780
931,FR,IS,201812,4,2,10998,87
931,FR,IS,201812,4,2,140509,66
939,FR,IS,201812,3,1,23487,256
939,FR,IS,201812,0,2,853,20
939,FR,IS,201812,1,2,38920,3075
939,FR,IS,201812,1,2,5756,113
939,FR,IS,201812,1,2,9937,298
939,FR,IS,201812,1,2,354840,41527
939,FR,IS,201812,3,2,41556,2298
939,FR,IS,201812,3,2,5153,385
939,FR,IS,201812,3,2,2658,66
939,FR,IS,201812,3,2,15083,2329
939,FR,IS,201812,4,2,61962,1042
939,FR,IS,201812,4,2,10541,281
939,FR,IS,201812,4,2,38036,306
939,FR,IS,201812,4,2,880,0
939,FR,IS,201812,4,2,73185,4260
939,FR,IS,201812,4,2,10690,98
939,FR,IS,201812,4,2,13646,110
941,FR,IS,201812,3,2,2334,1382
949,FR,IS,201812,4,1,324,7
949,FR,IS,201812,0,2,670,4
949,FR,IS,201812,1,2,369,3
949,FR,IS,201812,1,2,795,4
949,FR,IS,201812,1,2,40,1
949,FR,IS,201812,3,2,17320,1728
949,FR,IS,201812,3,2,5466,250
949,FR,IS,201812,4,2,15477,196
949,FR,IS,201812,4,2,1969,200
949,FR,IS,201812,4,2,4192,100
949,FR,IS,201812,4,2,15747,150
949,FR,IS,201812,4,2,2200,30
951,FR,IS,201812,1,2,42,0
951,FR,IS,201812,1,2,182,4
951,FR,IS,201812,3,2,2111,77
951,FR,IS,201812,4,2,3669,136
952,FR,IS,201812,3,1,836,21
952,FR,IS,201812,1,2,2500,417
952,FR,IS,201812,3,2,207,8
952,FR,IS,201812,3,2,4237,1376
952,FR,IS,201812,4,2,1188,4
962,FR,IS,201812,0,1,1479,55
962,FR,IS,201812,3,1,717,3
962,FR,IS,201812,3,1,2587,104
962,FR,IS,201812,4,1,34,1
962,FR,IS,201812,1,2,360,33
962,FR,IS,201812,3,2,814,21
962,FR,IS,201812,4,2,1053,39
962,FR,IS,201812,4,2,1974,44
962,FR,IS,201812,4,2,6023,48
963,FR,IS,201812,0,1,211,0
963,FR,IS,201812,3,1,10950,36
963,FR,IS,201812,0,2,2782,15
963,FR,IS,201812,1,2,26930,289
963,FR,IS,201812,3,2,3706,69
963,FR,IS,201812,4,2,25472,284
963,FR,IS,201812,4,2,2677,46
963,FR,IS,201812,4,2,101701,2174
963,FR,IS,201812,4,2,7506,180
963,FR,IS,201812,4,2,4345,270
963,FR,IS,201812,4,2,46171,1239
963,FR,IS,201812,4,2,22985,170
971,FR,IS,201812,4,1,1429,53
971,FR,IS,201812,1,2,497,3
971,FR,IS,201812,1,2,243,3
971,FR,IS,201812,3,2,3692,113
971,FR,IS,201812,4,2,31861,1658
971,FR,IS,201812,4,2,1133,260
972,FR,IS,201812,1,2,16690,15984
972,FR,IS,201812,3,2,9364,24388
973,FR,IS,201812,0,2,90,3
973,FR,IS,201812,3,2,15488,5427
974,FR,IS,201812,4,1,95,1
974,FR,IS,201812,0,2,73,1
974,FR,IS,201812,3,2,228,42
974,FR,IS,201812,4,2,72,17
974,FR,IS,201812,4,2,3259,80
975,FR,IS,201812,1,2,7859,1091
975,FR,IS,201812,4,2,307,4
975,FR,IS,201812,4,2,1084,19
976,FR,IS,201812,1,2,8,21
979,FR,IS,201812,3,1,1194,86
979,FR,IS,201812,4,1,58,2
979,FR,IS,201812,4,1,7070,11
979,FR,IS,201812,4,1,203,15
979,FR,IS,201812,0,2,14359,49
979,FR,IS,201812,1,2,19109,5497
979,FR,IS,201812,1,2,5458,257
979,FR,IS,201812,1,2,2389,15
979,FR,IS,201812,1,2,316,9
979,FR,IS,201812,3,2,13456,449
979,FR,IS,201812,3,2,5224,98
979,FR,IS,201812,3,2,67,1
979,FR,IS,201812,4,2,33082,420
979,FR,IS,201812,4,2,13646,61
979,FR,IS,201812,4,2,11398,392
979,FR,IS,201812,4,2,8583,250
979,FR,IS,201812,4,2,4198,180
979,FR,IS,201812,4,2,1448,8
979,FR,IS,201812,4,2,10828,380
979,FR,IS,201812,4,2,8278,25
979,FR,IS,201812,4,2,59889,16
979,FR,IS,201812,5,2,1450,15
999,FR,IS,201812,4,1,359,0
999,FR,IS,201812,4,1,5780,0
999,FR,IS,201812,1,2,48,0
999,FR,IS,201812,1,2,28000,0
999,FR,IS,201812,3,2,2507,15
999,FR,IS,201812,4,2,258,0
999,FR,IS,201812,4,2,58,1
001,FR,NO,201812,4,1,215,4
001,FR,NO,201812,3,2,4111,1200
016,FR,NO,201812,3,2,126,25
031,FR,NO,201812,3,2,86357,104156
031,FR,NO,201812,3,2,817636,1035421
031,FR,NO,201812,3,2,183687,232314
035,FR,NO,201812,1,2,36242,41184
035,FR,NO,201812,1,2,25265,16948
035,FR,NO,201812,3,2,21542,16394
035,FR,NO,201812,3,2,2005,439
035,FR,NO,201812,3,2,113413,84698
035,FR,NO,201812,3,2,9363,9856
035,FR,NO,201812,3,2,98890,51748
035,FR,NO,201812,3,2,1086,691
039,FR,NO,201812,3,2,125899,93454
039,FR,NO,201812,3,2,1333257,1176104
039,FR,NO,201812,3,2,298618,236710
039,FR,NO,201812,3,2,1606,1008
039,FR,NO,201812,4,2,16427,320
056,FR,NO,201812,3,2,1596,159
056,FR,NO,201812,4,2,24933,200
057,FR,NO,201812,4,2,26,1
099,FR,NO,201812,1,1,401500,3650000
099,FR,NO,201812,1,2,277700,5000
099,FR,NO,201812,3,2,32500,15246
099,FR,NO,201812,3,2,85,24
099,FR,NO,201812,3,2,34860,10000
099,FR,NO,201812,4,2,3084,0
099,FR,NO,201812,4,2,18200,30
099,FR,NO,201812,4,2,4320,330
099,FR,NO,201812,4,2,1081,1
121,FR,NO,201812,0,2,664,74
121,FR,NO,201812,1,2,22870,3987
121,FR,NO,201812,1,2,202913,20406
121,FR,NO,201812,1,2,13801,1115
121,FR,NO,201812,1,2,49641,18810
121,FR,NO,201812,1,2,191378,27532
121,FR,NO,201812,3,2,1600039,103590
121,FR,NO,201812,3,2,685,9
121,FR,NO,201812,3,2,2692,432
121,FR,NO,201812,3,2,40017,2997
121,FR,NO,201812,4,2,805,47
121,FR,NO,201812,4,2,307,17
122,FR,NO,201812,3,1,12129,10938
122,FR,NO,201812,3,1,2772,9971
122,FR,NO,201812,1,2,2928,855
122,FR,NO,201812,3,2,74,31
122,FR,NO,201812,3,2,14271,52200
125,FR,NO,201812,3,1,13876,5
125,FR,NO,201812,1,2,109418,8800
125,FR,NO,201812,1,2,166900,11402
125,FR,NO,201812,1,2,153172,11311
125,FR,NO,201812,1,2,208953,12864
125,FR,NO,201812,1,2,15806,5702
125,FR,NO,201812,3,2,203020,23262
125,FR,NO,201812,3,2,8024,156
125,FR,NO,201812,3,2,148520,15146
125,FR,NO,201812,3,2,76670,11611
125,FR,NO,201812,4,2,2834,450
128,FR,NO,201812,1,1,528,375
128,FR,NO,201812,1,1,477,255
128,FR,NO,201812,3,1,116,2
128,FR,NO,201812,3,2,8260,3620
131,FR,NO,201812,3,1,683,24
131,FR,NO,201812,0,2,150,0
131,FR,NO,201812,1,2,104413,6193
131,FR,NO,201812,3,2,14950,2478
131,FR,NO,201812,4,2,257,0
132,FR,NO,201812,0,1,86,3
132,FR,NO,201812,0,2,170,4
132,FR,NO,201812,1,2,6393,1698
132,FR,NO,201812,1,2,50231,7603
132,FR,NO,201812,3,2,54361,5097
132,FR,NO,201812,3,2,153363,43336
132,FR,NO,201812,3,2,49,3
132,FR,NO,201812,3,2,50910,16051
132,FR,NO,201812,3,2,18673,1957
132,FR,NO,201812,3,2,68811,18495
132,FR,NO,201812,3,2,70000,10076
132,FR,NO,201812,3,2,150754,19286
132,FR,NO,201812,3,2,113855,24220
132,FR,NO,201812,3,2,111359,24000
132,FR,NO,201812,4,2,58,4
133,FR,NO,201812,0,1,329,6
133,FR,NO,201812,3,2,9612,342
133,FR,NO,201812,3,2,539,6
133,FR,NO,201812,3,2,2920,975
133,FR,NO,201812,3,2,46,5
135,FR,NO,201812,4,2,2588,37
136,FR,NO,201812,1,2,13917,7200
136,FR,NO,201812,1,2,67262,21919
136,FR,NO,201812,3,2,58292,9759
136,FR,NO,201812,3,2,192,16
136,FR,NO,201812,3,2,1000,300
136,FR,NO,201812,3,2,18760,13165
136,FR,NO,201812,4,2,10,0
136,FR,NO,201812,4,2,3595,196
139,FR,NO,201812,3,1,2477,176
139,FR,NO,201812,4,1,619,30
139,FR,NO,201812,1,2,232150,121754
139,FR,NO,201812,1,2,5701,1191
139,FR,NO,201812,3,2,187921,39586
139,FR,NO,201812,3,2,31674,1590
139,FR,NO,201812,3,2,26311,3013
139,FR,NO,201812,3,2,7102,925
139,FR,NO,201812,3,2,16305,3571
139,FR,NO,201812,3,2,24027,4058
139,FR,NO,201812,4,2,76,8
141,FR,NO,201812,3,2,20942,1930
141,FR,NO,201812,3,2,7396,211
142,FR,NO,201812,1,1,84946,15440
142,FR,NO,201812,1,1,98721,20000
142,FR,NO,201812,1,1,14874,2097
142,FR,NO,201812,3,1,153,3
142,FR,NO,201812,3,1,10,0
142,FR,NO,201812,4,1,5367,208
142,FR,NO,201812,4,1,8246,215
142,FR,NO,201812,4,1,16103,509
142,FR,NO,201812,3,2,13837,1982
142,FR,NO,201812,3,2,19605,2012
144,FR,NO,201812,1,2,22815,1665
144,FR,NO,201812,3,2,201422,20244
144,FR,NO,201812,3,2,3529,192
144,FR,NO,201812,3,2,4612,501
144,FR,NO,201812,3,2,80588,11768
145,FR,NO,201812,3,2,3008,1350
146,FR,NO,201812,3,2,45695,1678
147,FR,NO,201812,1,2,950,23
147,FR,NO,201812,3,2,89183,8914
147,FR,NO,201812,3,2,800,75
147,FR,NO,201812,3,2,20395,2780
147,FR,NO,201812,3,2,8652,935
147,FR,NO,201812,3,2,2783,456
148,FR,NO,201812,4,1,530,19
148,FR,NO,201812,3,2,30707,13762
148,FR,NO,201812,3,2,4072,100
148,FR,NO,201812,3,2,158031,51015
148,FR,NO,201812,4,2,3228,5
163,FR,NO,201812,1,1,1078,252
163,FR,NO,201812,1,1,1071,252
163,FR,NO,201812,1,2,30669,10243
163,FR,NO,201812,1,2,22430,7603
163,FR,NO,201812,1,2,29645,15753
163,FR,NO,201812,1,2,30295,8477
163,FR,NO,201812,1,2,11300,4209
163,FR,NO,201812,1,2,6000,7762
163,FR,NO,201812,1,2,61080,61151
163,FR,NO,201812,1,2,235530,65574
163,FR,NO,201812,3,2,311004,148833
163,FR,NO,201812,3,2,148036,20895
163,FR,NO,201812,3,2,1458,122
163,FR,NO,201812,3,2,16128,2635
163,FR,NO,201812,3,2,17257,5544
163,FR,NO,201812,3,2,13848,7031
163,FR,NO,201812,3,2,28220,13615
163,FR,NO,201812,3,2,47696,31690
163,FR,NO,201812,3,2,88753,63488
163,FR,NO,201812,3,2,26857,20371
163,FR,NO,201812,3,2,49779,36980
163,FR,NO,201812,3,2,302713,195366
163,FR,NO,201812,3,2,46510,17539
163,FR,NO,201812,3,2,7090,9314
164,FR,NO,201812,1,2,16404,18290
164,FR,NO,201812,3,2,235139,27629
164,FR,NO,201812,3,2,2576,277
164,FR,NO,201812,3,2,38,3
164,FR,NO,201812,3,2,3622,1320
164,FR,NO,201812,3,2,4803,1174
164,FR,NO,201812,3,2,42926,9310
164,FR,NO,201812,3,2,96305,40599
164,FR,NO,201812,3,2,3168,964
165,FR,NO,201812,1,2,712250,2200000
165,FR,NO,201812,3,2,20,5
166,FR,NO,201812,1,2,12503,2650
166,FR,NO,201812,3,2,28888,9949
166,FR,NO,201812,3,2,227,21
166,FR,NO,201812,3,2,679,34
166,FR,NO,201812,3,2,10833,1849
179,FR,NO,201812,3,1,4934,4800
179,FR,NO,201812,1,2,27446,14470
179,FR,NO,201812,1,2,543200,2800000
179,FR,NO,201812,1,2,554400,3300000
179,FR,NO,201812,3,2,790216,256520
179,FR,NO,201812,3,2,9852,2970
179,FR,NO,201812,4,2,225,175
182,FR,NO,201812,1,1,51830,8000
182,FR,NO,201812,1,1,25990,4000
182,FR,NO,201812,1,1,757398,801479
182,FR,NO,201812,3,1,527,13
182,FR,NO,201812,4,1,1195,30
182,FR,NO,201812,1,2,53005,22700
182,FR,NO,201812,3,2,9038,637
182,FR,NO,201812,3,2,5083,620
182,FR,NO,201812,3,2,2781,188
182,FR,NO,201812,3,2,56581,20160
182,FR,NO,201812,4,2,16,3
182,FR,NO,201812,4,2,8823,520
310,FR,NO,201812,1,1,10138849,24251000
310,FR,NO,201812,1,1,46682547,113456000
310,FR,NO,201812,1,1,37621240,72133619
310,FR,NO,201812,4,1,129,18
321,FR,NO,201812,1,2,15174,21060
323,FR,NO,201812,3,2,320,105
325,FR,NO,201812,1,1,13372351,28977371
325,FR,NO,201812,4,1,90,4
325,FR,NO,201812,1,2,686245,1005665
325,FR,NO,201812,1,2,4624243,10490619
327,FR,NO,201812,1,2,4833939,12058566
327,FR,NO,201812,1,2,5679995,12388275
327,FR,NO,201812,4,2,135,2
330,FR,NO,201812,1,1,4139500,11378260
330,FR,NO,201812,1,1,59780339,0
330,FR,NO,201812,1,1,1141672,2885368
330,FR,NO,201812,1,1,2294605,5799957
330,FR,NO,201812,1,1,7506530,19789054
330,FR,NO,201812,1,1,752012,2100089
330,FR,NO,201812,3,2,288,1
330,FR,NO,201812,3,2,4407,246
341,FR,NO,201812,1,2,2927,150
341,FR,NO,201812,3,2,74884,33297
341,FR,NO,201812,3,2,16536,3750
341,FR,NO,201812,3,2,47080,16401
341,FR,NO,201812,3,2,10035,2729
341,FR,NO,201812,3,2,2235,3080
341,FR,NO,201812,3,2,140,6
341,FR,NO,201812,4,2,266,16
349,FR,NO,201812,4,1,142,13
410,FR,NO,201812,1,1,199822,1437197
451,FR,NO,201812,1,1,1043619,2043553
451,FR,NO,201812,3,2,163815,117661
459,FR,NO,201812,1,2,5187817,6050000
459,FR,NO,201812,3,2,42290,3075
465,FR,NO,201812,3,1,407,28
466,FR,NO,201812,1,1,309258,2129000
466,FR,NO,201812,1,2,644810,15626000
532,FR,NO,201812,3,2,71562,118306
532,FR,NO,201812,3,2,16258,27860
532,FR,NO,201812,3,2,15117,24760
533,FR,NO,201812,3,1,5406,1730
533,FR,NO,201812,1,2,32,1
533,FR,NO,201812,3,2,21657,4606
533,FR,NO,201812,3,2,50318,47344
542,FR,NO,201812,1,2,21934,29710
542,FR,NO,201812,1,2,57741,79090
542,FR,NO,201812,3,2,125762,161725
542,FR,NO,201812,3,2,20376,25390
542,FR,NO,201812,3,2,60011,19028
542,FR,NO,201812,3,2,6907,11234
542,FR,NO,201812,3,2,46198,23392
542,FR,NO,201812,4,2,137,0
543,FR,NO,201812,3,1,38321,7573
543,FR,NO,201812,3,2,211,15
543,FR,NO,201812,3,2,28353,5688
551,FR,NO,201812,1,1,1083,13
551,FR,NO,201812,3,1,164984,9268
551,FR,NO,201812,3,1,198147,8816
551,FR,NO,201812,4,1,707,48
551,FR,NO,201812,0,2,88,3
551,FR,NO,201812,1,2,1121,16
551,FR,NO,201812,3,2,304698,25747
551,FR,NO,201812,3,2,224,55
551,FR,NO,201812,3,2,483290,48566
551,FR,NO,201812,3,2,281362,183522
551,FR,NO,201812,3,2,40671,22599
551,FR,NO,201812,3,2,99,0
551,FR,NO,201812,4,2,14733,53
551,FR,NO,201812,4,2,34034,60
552,FR,NO,201812,3,1,15506,846
552,FR,NO,201812,1,2,2498,70
552,FR,NO,201812,3,2,37692,1090
552,FR,NO,201812,3,2,140482,65379
552,FR,NO,201812,3,2,136,14
552,FR,NO,201812,3,2,26494,10654
552,FR,NO,201812,4,2,5,0
562,FR,NO,201812,0,1,680168,328760
562,FR,NO,201812,1,1,7058154,3485320
562,FR,NO,201812,3,1,126683,70759
565,FR,NO,201812,3,2,524102,1629
565,FR,NO,201812,3,2,11350,20
565,FR,NO,201812,4,2,2769,4
568,FR,NO,201812,1,1,13540,766
568,FR,NO,201812,3,1,30719,1780
568,FR,NO,201812,3,1,170216,8458
568,FR,NO,201812,1,2,4751,265
568,FR,NO,201812,1,2,134890,23232
568,FR,NO,201812,3,2,85318,9604
568,FR,NO,201812,3,2,1230,25
568,FR,NO,201812,3,2,141122,24183
568,FR,NO,201812,3,2,76642,17456
568,FR,NO,201812,3,2,21990,1269
568,FR,NO,201812,4,2,25,0
568,FR,NO,201812,4,2,2000,330
611,FR,NO,201812,3,1,110,0
614,FR,NO,201812,3,2,31600,48000
614,FR,NO,201812,3,2,6240,24000
621,FR,NO,201812,3,2,6940,24663
621,FR,NO,201812,3,2,1237,95
621,FR,NO,201812,3,2,179,8
623,FR,NO,201812,1,1,95160,1077597
631,FR,NO,201812,1,1,1309588,55000000
631,FR,NO,201812,3,1,150,1090
632,FR,NO,201812,3,1,28132,72300
632,FR,NO,201812,3,1,87964,224600
632,FR,NO,201812,3,1,50557,120400
633,FR,NO,201812,3,1,10,1000
634,FR,NO,201812,3,2,130,150
639,FR,NO,201812,1,1,110871,4461000
639,FR,NO,201812,8,1,136519,1025759
639,FR,NO,201812,3,2,6830,5040
691,FR,NO,201812,3,1,4453,63
691,FR,NO,201812,1,2,2914,84
691,FR,NO,201812,3,2,45690,7543
691,FR,NO,201812,3,2,84871,5835
692,FR,NO,201812,1,2,1965,550
692,FR,NO,201812,1,2,5436,820
692,FR,NO,201812,3,2,2784,3382
719,FR,NO,201812,3,2,202,43
719,FR,NO,201812,3,2,709,12
723,FR,NO,201812,3,2,107,23
724,FR,NO,201812,1,2,1342,3181
729,FR,NO,201812,3,2,185,39
819,FR,NO,201812,1,1,3371866,3257199
819,FR,NO,201812,1,1,264263,2495051
819,FR,NO,201812,1,1,279854,3150000
819,FR,NO,201812,1,1,31272,24000
819,FR,NO,201812,3,1,2486,1587
819,FR,NO,201812,3,1,71189,143022
819,FR,NO,201812,3,1,4338,3000
819,FR,NO,201812,4,1,335,1
819,FR,NO,201812,4,1,961,10
819,FR,NO,201812,1,2,20391,8100
819,FR,NO,201812,1,2,52370,16000
819,FR,NO,201812,1,2,145453,118000
819,FR,NO,201812,1,2,13446,11080
819,FR,NO,201812,3,2,82832,26617
819,FR,NO,201812,3,2,893,9600
819,FR,NO,201812,3,2,3575,375
819,FR,NO,201812,3,2,734,10800
819,FR,NO,201812,3,2,7396,2000
819,FR,NO,201812,3,2,33879,20001
819,FR,NO,201812,3,2,13533,33060
819,FR,NO,201812,3,2,168327,126600
819,FR,NO,201812,3,2,21943,26780
819,FR,NO,201812,3,2,71260,52840
819,FR,NO,201812,4,2,1493,1
819,FR,NO,201812,4,2,6975,10
820,FR,NO,201812,3,2,65700,95000
891,FR,NO,201812,3,1,7204,163
891,FR,NO,201812,4,1,46,0
891,FR,NO,201812,4,1,814,9
891,FR,NO,201812,1,2,7048,2043
891,FR,NO,201812,1,2,5262,1172
891,FR,NO,201812,1,2,9528,3496
891,FR,NO,201812,1,2,138401,137500
891,FR,NO,201812,1,2,176697,145200
891,FR,NO,201812,1,2,53505,8996
891,FR,NO,201812,3,2,390104,120998
891,FR,NO,201812,3,2,3927,1533
891,FR,NO,201812,3,2,7610,250
891,FR,NO,201812,3,2,54541,13372
891,FR,NO,201812,3,2,86452,22880
891,FR,NO,201812,3,2,67814,26102
891,FR,NO,201812,3,2,5617,996
891,FR,NO,201812,3,2,70878,47560
891,FR,NO,201812,4,2,455,15
891,FR,NO,201812,4,2,5933,18
892,FR,NO,201812,1,2,41,0
892,FR,NO,201812,3,2,134117,8163
892,FR,NO,201812,3,2,21173,3399
892,FR,NO,201812,3,2,23796,4093
892,FR,NO,201812,3,2,327942,8156
892,FR,NO,201812,4,2,617,4
892,FR,NO,201812,4,2,1440,30
892,FR,NO,201812,4,2,3960,6
893,FR,NO,201812,0,1,378676,6227
893,FR,NO,201812,1,1,20140,86
893,FR,NO,201812,3,1,708,4
893,FR,NO,201812,3,1,432913,27454
893,FR,NO,201812,3,1,7270,20993
893,FR,NO,201812,3,1,8268,2080
893,FR,NO,201812,3,1,1681,1093
893,FR,NO,201812,4,1,60,0
893,FR,NO,201812,4,1,47,3
893,FR,NO,201812,4,1,59,3
893,FR,NO,201812,4,1,8,0
893,FR,NO,201812,0,2,163,2
893,FR,NO,201812,1,2,82361,46158
893,FR,NO,201812,1,2,9099,581
893,FR,NO,201812,1,2,16331,1370
893,FR,NO,201812,1,2,11121,1362
893,FR,NO,201812,1,2,22846,10531
893,FR,NO,201812,3,2,4491666,70868
893,FR,NO,201812,3,2,150012,60759
893,FR,NO,201812,3,2,95615,9088
893,FR,NO,201812,3,2,14319,18
893,FR,NO,201812,3,2,188356,18402
893,FR,NO,201812,3,2,227678,205061
893,FR,NO,201812,3,2,6702,1600
893,FR,NO,201812,3,2,23792,20120
893,FR,NO,201812,4,2,108647,202
893,FR,NO,201812,4,2,9376,20
893,FR,NO,201812,4,2,77055,56
893,FR,NO,201812,4,2,30471,0
893,FR,NO,201812,4,2,7704,50
893,FR,NO,201812,4,2,1617,1
893,FR,NO,201812,4,2,187,0
893,FR,NO,201812,4,2,219979,4060
893,FR,NO,201812,4,2,6626,47
893,FR,NO,201812,4,2,142253,460
894,FR,NO,201812,3,1,758700,13000
894,FR,NO,201812,3,1,48614,1560
894,FR,NO,201812,3,2,75626,8
894,FR,NO,201812,4,2,5000,0
895,FR,NO,201812,1,2,28869,44000
896,FR,NO,201812,3,1,149179,91
896,FR,NO,201812,3,1,18315,23691
896,FR,NO,201812,3,1,76875,120090
896,FR,NO,201812,4,1,124,1
896,FR,NO,201812,4,1,221,7
896,FR,NO,201812,4,1,30588,65
896,FR,NO,201812,4,1,147406,142
896,FR,NO,201812,0,2,118,0
896,FR,NO,201812,1,2,7660,1081
896,FR,NO,201812,1,2,10873,26980
896,FR,NO,201812,1,2,13282,26940
896,FR,NO,201812,3,2,258344,23280
896,FR,NO,201812,3,2,43182,7026
896,FR,NO,201812,3,2,1618,600
896,FR,NO,201812,3,2,413,12
896,FR,NO,201812,3,2,136116,85040
896,FR,NO,201812,3,2,89348,28223
896,FR,NO,201812,3,2,68550,13086
896,FR,NO,201812,3,2,47932,5300
